Country,Year,Total Energy Consumption (TWh),Per Capita Energy Use (kWh),Renewable Energy Share (%),Fossil Fuel Dependency (%),Industrial Energy Use (%),Household Energy Use (%),Carbon Emissions (Million Tons),Energy Price Index (USD/kWh)
3,-0.7199843321028067,1.1626350101968856,0.28815235372564946,-1.2020274778924096,-1.60395943958755,-0.6524066486506145,-1.6789543953990482,-0.4341104690694948,1.2734336692104544
7,0.9571931313505722,0.5687772863766638,-0.92598153867045,-1.6775881974134308,-1.3005209747230946,1.2430396871913498,1.081441037854175,1.5393608637726355,1.5028343325963913
0,-0.4404547548605769,-0.711653503758569,-1.673984225109311,-1.3581089448121295,0.5399100405559353,-0.2147292825782818,0.03567808189351424,-0.5680328464349349,-0.25590408669579223
3,-0.02116038899723217,-1.6463579756833306,0.6931612000714609,-0.6362321603084254,-0.898081379397153,-1.7296996506860796,0.40908176249793216,1.3653832590728934,0.6616985668479557
1,-1.4188082752083813,1.4815728395740022,-0.9225059894052513,0.5916900052240573,0.4572440966205942,0.7992955061437571,0.6394055281043958,1.0393376410624386,0.7381654546432681
9,1.2367227085928019,0.2668056169434085,1.2628767273636408,-1.0203388953061734,-0.2916994553205496,1.304574524797559,-0.15858489212809918,-0.1285489145467956,0.43229790346201896
8,-0.7199843321028067,-0.7340222956398607,-0.10242419861857423,1.3464902241561396,0.6710865384174046,-0.05959215678234604,-1.0798799545539535,-0.020644176955827598,-0.5617716378770414
0,-0.5802195434816918,-1.2518815926807227,0.12154281483643517,-0.7236215232973311,-0.020931363508384686,-0.16186132350815846,1.4246001835809763,1.2778221388710338,1.1204998936198298
6,1.2367227085928019,1.1127229758327613,0.8996800692003717,-0.5760757615997836,-0.6599836606372784,1.0541017351046795,0.8336685021260092,-0.0331157905157366,0.9675661180292053
9,1.096957919971687,1.1370400852743343,0.9885195294132576,-0.9670923532059564,-1.2237950986154427,1.3288417846985996,0.20318627506185113,0.6157030514066835,-0.17943719890047982
8,-0.16092517761834707,1.0605396595560193,0.5118828299003053,-0.8435278585611783,-0.547122371911184,1.6399827241440794,-0.1853396729813753,1.0673215262179776,-0.25590408669579223
5,-0.300689966239462,0.47172298801789586,1.5425905091420362,-1.4641955668591264,0.47060924923289466,-0.5397372276814993,-0.007362217740016948,1.409981917698446,-1.7087749548067266
2,-1.5585730638294961,-0.49814247252629706,1.695452726570687,-0.7016725670117455,0.8364184262880865,0.3234838745126465,1.1244813374877056,-0.9875032092657879,1.1969667814151421
4,0.6776635541083423,-0.7134227867322304,1.5720492562661006,1.249752231638188,-1.1737995277323923,1.1147698848572802,-1.7057091762523242,1.644562013964637,-0.7147054134676663
6,-0.5802195434816918,-1.7404529376397244,1.1444546195465053,0.6583497983876877,0.5725804136082256,0.10507853540328467,1.269887755168554,1.6096892476704319,-0.10297031110516743
5,-1.5585730638294961,1.126915854925049,0.7313295877685531,1.3038116980452787,-1.1079637759755039,-0.13759406360711812,-1.5870575394247521,-0.7122288559164486,-0.25590408669579223
1,-1.5585730638294961,-1.4663229016670032,0.5839288471880714,-1.3581089448121295,-0.9604520915878892,0.244615279834266,0.3997757517663581,0.3874921857141622,0.6616985668479557
5,-1.4188082752083813,0.4219267995627609,-1.3660253577286667,-0.1460388032636808,0.11173015131000691,-0.5016029621227214,-0.5878246371219633,-1.582762931468937,-0.3323709744911044
2,0.3981339768661125,-0.018333290865428578,-0.7815213225543667,-0.9280719864760266,-0.7273044293510892,-1.072750257650776,0.6173037526169072,-1.1624709589609956,-1.0970398524442277
1,0.8174283427294572,0.06025938217888349,-1.7077414741198051,0.7713462770431095,0.5631753062143845,-1.5069608723086745,-1.4509571324754782,0.28352696119026016,1.2734336692104544
6,-1.2790434865872662,1.4504945416259363,-1.248731025873218,1.6318266558687522,1.582391944315386,0.37635183358276986,0.19155376164738352,0.5139498529364815,-1.0970398524442277
2,1.376487497213917,-1.660308631511368,-0.19697997644001058,1.0969224619459628,-1.2133999799169868,-0.42360105529794934,1.23499021492515,0.11244956842759167,-1.632308067011414
3,1.6560170744561467,0.9176454860582203,-1.2169273213656462,-1.5983280774932604,0.24785670569455054,1.3227749697233395,-0.023647736520272016,0.7037908444784722,-1.0205729646489154
4,0.6776635541083423,-1.5892810473722951,1.4144640370103845,-0.6260706064725062,1.4700256612415985,-0.9652809638033119,-1.4556101378412654,1.0102723209473132,-0.17943719890047982
6,0.9571931313505722,-1.6375852809389257,1.0800573449701798,-1.6214964202391564,-1.1173688833693451,-0.6610735271867004,-1.6196285769852623,-1.1602799998220927,-0.25590408669579223
3,1.6560170744561467,-0.27640287127366325,-1.4780173122161842,-1.581663129202353,-0.4580213544958465,1.6261157184863424,0.41838777322950665,0.5470108645581317,1.0440330058245173
8,0.6776635541083423,-1.5509746667996878,-0.8601734881720144,-1.445498307801035,-1.3010159803754022,0.19001394505692523,-1.506793196864924,0.209764670180529,-1.0205729646489154
6,-0.4404547548605769,0.9723914542610987,1.1266573011398837,-0.7654871251013184,0.4953595318482662,-0.5362704762670651,-1.5009769401576898,-1.3371156826293138,0.9675661180292053
8,-0.300689966239462,0.07024670372663525,1.0708119756163503,-0.669155594736804,0.5894106057866785,1.2465064386057843,-0.2656040155412033,-0.9512119373752425,-1.4029074036254772
1,0.5378987654872275,-1.6692638713244836,1.567048886318621,-0.33666955322552594,0.5720854079559183,0.8391631474097518,-1.018227633457274,-0.2870634037854343,-0.10297031110516743
3,1.5162522858350318,-1.6294269205603757,1.7485919529701728,-0.3212239913949286,0.14935058088537195,0.24894871910230867,-1.0368396549204226,1.2566077556703104,1.2734336692104544
4,1.6560170744561467,0.3590716177306004,1.6744459633392654,0.9449056165606102,0.8567136580326913,1.3435754782099456,-0.07134104151959025,-0.9914567669427186,-0.25590408669579223
2,1.376487497213917,1.0313605324189672,-0.29835520853164743,-1.231699215093294,-1.6049494508921651,-1.4124918962653392,-0.7704550977291083,-1.110000296506244,1.5793012203917036
7,1.5162522858350318,-0.24866304179375626,-0.8552435162246401,-1.1752009757655828,1.5888270177953823,-0.37073309622782596,-0.9844933445553172,0.7602080423052221,0.43229790346201896
5,0.9571931313505722,0.15719432414657106,0.9152690023436898,0.4445507056799463,-0.9594620802832744,1.0714354921768514,0.04498409262508833,1.6460507426103017,0.8910992302338929
9,0.3981339768661125,1.0095253338154466,-0.6846867614695217,0.25513934217841155,-1.3079460595077061,-0.400200483250518,-0.734394306144258,-0.19091400465127217,0.04996346448545738
4,0.9571931313505722,0.3515556755746298,1.0825008595538346,-1.1882077646755593,1.5319013677800275,1.4744453441048408,-1.4695691539386266,-0.5287570949481274,-0.25590408669579223
3,-0.02116038899723217,-0.9890553090397276,0.1331092062537361,1.2241451159716716,1.1482719872417682,-1.2096869385209315,0.6324260200557152,-0.8631381889133186,-1.4029074036254772
7,-1.5585730638294961,0.3604056009250278,1.0390357263288197,-0.5833920803616455,0.9210643928326573,-0.5709379904114081,0.29391987969470057,-1.5729457491734686,-1.3264405158301649
4,1.5162522858350318,0.41332611844079536,-0.7662048296714563,-0.4525112669550055,-1.3663567264799832,-0.26239711452675346,-1.0100848740671464,-1.1256740811153185,0.27936412787139414
3,-1.5585730638294961,0.7811158165906759,0.04275970893859149,-0.26757098714127486,1.0690710828725793,0.6432916924942124,0.28228736628023254,-1.4211375611452537,0.43229790346201896
0,1.6560170744561467,0.3875872637525293,0.23789099757046867,-0.605341036647231,0.3810132261652498,-1.0614833155538645,1.5851288687006329,-0.028333600856784782,1.6557681081870161
0,0.11860439962388274,1.5982998795684824,1.558886238206411,0.20555095945912566,0.8067180871496406,-1.7045657029314307,1.587455371383526,1.654407285479835,1.2734336692104544
8,-1.2790434865872662,-1.0845334009398169,-0.798550598779839,-0.37731576856920296,1.6596128260753447,1.6469162269729485,0.1066364137217681,0.9911927184460337,1.1969667814151421
4,0.5378987654872275,1.5352165164004328,1.5365151617329484,-0.8240176751962133,-1.0554931768309161,1.3773763045006802,-1.4079168328419471,0.34565329292703567,-0.7147054134676663
0,-0.02116038899723217,0.10074928261184293,1.0771294921458,1.4046143120975974,0.018669088676210036,-0.697474417038261,-0.15044213273797166,-0.05427399527700063,-0.25590408669579223
3,-1.2790434865872662,0.5651193640382605,0.8193841102802653,-0.6549294193665169,0.8809689349957552,-0.06219222034317127,-1.6556893685701124,0.3995003271485342,-1.3264405158301649
8,-1.4188082752083813,-1.4245165704500693,1.014444296932036,0.6928990814298132,-0.22635870921596862,-0.0431250875637826,-0.3005015557846069,-0.43876625723966356,0.27936412787139414
3,-0.16092517761834707,-0.4475388731903245,0.3821618430662688,-0.5207969087323828,-1.5396087047875842,1.2751071377748677,1.4234369322395297,-1.125772393384372,-1.4793742914207892
8,1.2367227085928019,0.9036983407122738,-0.8770176176572099,-0.2167632179616786,-1.3430914608215336,0.331284065195124,-0.11903434651890848,0.3042287161309197,-0.17943719890047982
4,1.376487497213917,0.6865995967834105,-1.0672301980217296,-0.9049036437301307,0.35725295485449293,1.1269035148078006,0.17061523750134142,0.0898588134601216,0.20289724007608176
7,-0.7199843321028067,-1.63068367314881,1.291377357706272,0.8790587477038538,-0.7416595932680047,1.4233107607419344,-1.1985315913815255,1.5374016406965012,-0.9441060768536031
2,-1.5585730638294961,0.12943694225621102,0.799330535970269,0.8266251299105103,-1.251515415144659,0.22381477134765992,-1.695239914179303,0.5129948194656776,0.9675661180292053
6,-0.9995139093450365,-1.4633846281571725,-0.9846104011181469,-1.643445376524742,-0.5515774227819511,-0.7486090004011668,1.7165762702841192,0.942626457533686,0.5852316790526433
7,1.2367227085928019,1.690794061691563,0.41585291795666374,-1.5121581009646654,-1.0327229168247742,-0.009324261273047932,-0.5692126156588146,-1.4236164347863844,-1.1735067402395403
1,-0.4404547548605769,1.3482622821835364,-0.16799782377665923,1.4663965594199868,-1.6460349200336817,1.2109722366078326,-0.7751081030948958,0.8992005238318412,1.6557681081870161
3,-0.16092517761834707,-1.6969194492342163,-1.1746976730424792,1.350554845690507,-1.2030048612185307,0.28448292110026074,0.2439000720124888,1.6705726314341767,0.12643035228076935
1,1.096957919971687,1.2139477269151593,0.1257997819028028,0.02833346056069387,1.3309290729432102,1.366976050257377,0.8511172722477108,0.539630422074199,-1.632308067011414
7,-0.4404547548605769,1.4251804552706333,-0.7465532279420614,-0.01556445201047753,-1.687615394827506,1.3661093624037683,-0.8728212157764257,0.8336613518979283,-0.4853047500817292
8,-0.4404547548605769,-0.5414688424884598,-1.3921817346677914,1.0867609081100433,0.9522497489280256,-0.4444015637845554,0.07871838152704502,1.6590068952105448,1.6557681081870161
6,1.376487497213917,0.7303577560427167,-0.10035308945547639,-1.2418607689292132,0.8814639406480629,-0.18526189555558978,-0.5889878884634099,-0.3857618996100509,1.4263674448010792
6,-1.4188082752083813,-0.23370487760571754,0.32878819132643244,0.5380370009704036,0.22607645699302367,0.6120909297643036,-0.07134104151959025,1.1190267574350996,-1.1735067402395403
9,0.9571931313505722,0.5069963120642266,-1.5641084345049592,-0.0757208507191194,-1.0069826229047878,-1.3535571222199558,-1.1868990779670578,-0.3564999549568188,1.1969667814151421
6,-0.4404547548605769,-0.5874526473932055,-0.32639050809358267,0.8477611618892227,1.3131088694601427,-0.12459374580298956,0.029861825186280232,-0.2653363923246472,0.43229790346201896
2,-0.5802195434816918,-0.6491669225459213,-0.8296883382064147,-1.6162124122444783,-0.0828070700468136,-1.2200871927642345,-1.5847310367418586,0.5422286748991803,-1.632308067011414
6,0.9571931313505722,-0.29511374081655156,-1.6207555932496918,0.3274896054901567,-1.1292490190247233,1.2014386702181383,1.1814806532185984,-0.8545288430662193,0.8910992302338929
7,0.8174283427294572,-1.2642806154247155,-1.2896667589544497,0.20311218653850494,-0.24269389574211378,1.52991336673579,0.44048954871699536,1.7051013047866945,-0.25590408669579223
9,0.11860439962388274,1.1183397471777183,-1.243071026664752,1.1847182870883048,-1.0540081598739939,-1.2478212040797092,1.5351090610184213,-0.601423906388407,-0.3323709744911044
7,-1.5585730638294961,-0.5583261774875122,-1.0903010306162388,0.6181100451974473,-0.4263409927481709,0.5748233520591346,0.34277643603546537,-1.3188155559755286,-0.40883786228641683
7,-1.1392786979661513,-0.37951275123871286,1.0719672067980786,1.3204766463361863,-0.008061216548391216,0.4682207460652795,-1.114777494797357,-0.6246396464948589,0.35583101566670655
5,0.9571931313505722,1.336993634672716,-0.19606550641864287,1.3452708376958291,-0.48227663145891075,0.8963645457479179,-0.06087177944656919,1.229522725546116,0.7381654546432681
9,-0.7199843321028067,-0.044226606765680826,-1.215012495762782,-0.3102495132521359,0.5473351253405467,0.6736257673705128,0.5696104476175889,-0.6546248885561263,0.5087647912573313
7,-0.8597491207239216,0.12130315525229503,-1.378058487886666,-1.245518928310144,1.5135861586446528,-0.9852147844363093,-0.4435814707825616,0.37924799972354695,-0.8676391890582907
5,-0.9995139093450365,1.5540081270314052,-0.6893302135564674,0.4571510324364863,-0.5228670949481201,-0.7286751797681698,0.17875799689146854,1.5053658855949785,0.7381654546432681
5,-0.300689966239462,1.3115250871054267,1.053282169610129,1.2985276900506004,-0.4966317953758262,-1.165485857986894,-1.1822460726012705,-0.8421976756049582,-1.2499736280348526
9,-0.16092517761834707,-1.1812226091611626,-0.4575300146297411,-1.4613503317850691,0.828993341503475,1.4553782113254523,0.9616261496851558,-1.2892165406855423,1.6557681081870161
1,0.6776635541083423,-0.12558202921529363,-1.1703689000160042,0.2071768080728727,0.10925512304846989,0.07041102125894097,1.4246001835809763,-1.4091996427602058,-0.10297031110516743
8,0.8174283427294572,1.6054366896586685,-0.31933944440303574,-1.3231531996165673,-0.24318890139442112,1.6460495391193395,-0.6506402095600896,-0.2151128674482575,-1.4029074036254772
2,-0.4404547548605769,-0.47606856114061585,0.20753115604505631,-1.6271868903872713,1.0908513315741062,-0.18092845628754714,1.0186254654160478,-1.3833435159991787,0.27936412787139414
8,1.6560170744561467,-0.4788278000638259,-1.6244711996952497,0.6278651368799298,1.3581543838201193,0.17788031510640506,-1.4288553569879892,-0.16839347273312616,0.27936412787139414
6,1.6560170744561467,-1.0923793284123038,0.4595806357220717,0.6355879177952284,0.3171574970175912,0.9977670246201219,-0.8891067345566808,1.2529912686301337,-1.5558411792161018
2,1.096957919971687,-1.3728668474510983,-0.3507552559300273,0.3551290319238571,-1.087668544230899,1.0255010359355965,-0.13764636798205707,0.9567132012280425,-1.7087749548067266
6,0.11860439962388274,0.8026561346985864,-1.6936717298187596,1.2481263830244411,-0.11349742048987423,-0.9366802646342288,-0.4017044224904774,0.2761675856211247,1.7322349959823284
7,-1.4188082752083813,0.9059626016607096,0.6207399614431334,-1.4410272241132307,0.018669088676210036,-0.7390754340114725,0.41257151652227264,1.2102535208116625,-0.3323709744911044
3,0.6776635541083423,1.5975030001339166,0.754894614323802,-1.3564830961983823,-0.23180377139135036,-1.3994915784612105,0.21481878847631916,-1.3973038582047521,-0.8676391890582907
9,1.5162522858350318,0.9177367585925759,0.463755237128316,1.2668236420825323,-0.8198704863325788,1.0541017351046795,-1.4451408757682442,0.3725136092933934,0.20289724007608176
2,0.25836918824499766,-0.9244413756801776,-0.536038568327174,0.018578368878211304,-0.09270718309296203,1.0133674059850764,-1.2904284473558219,-1.3438781622791967,-1.7087749548067266
2,-0.9995139093450365,-1.6307644142368938,0.11795110887106267,-0.7768680653975479,-0.18180820050829988,-1.4566929767993768,-1.5696087693030503,-0.06991266836141334,-1.632308067011414
7,-0.4404547548605769,1.654583438927043,-0.3784343416114297,0.8298768271380044,-1.0035175833386358,-0.8456780400053279,1.5746596066276115,-0.13483387746127687,-1.3264405158301649
1,-0.16092517761834707,-0.5869892637572465,0.7138941150824732,1.3696585669020351,1.4012198755708656,-0.1791950805803297,0.5021418698136751,-0.8241573742336711,1.0440330058245173
5,-0.8597491207239216,-0.6859637958195716,0.3060390775924045,0.6624144199220552,1.338354157727822,0.13974604954762773,1.2361534662665972,1.1387594342950902,-0.8676391890582907
7,0.5378987654872275,1.3783541346641437,-1.442517712703084,1.0156300312586086,0.9027491836972824,0.0730110848197668,0.13920745128227782,-0.9525180860926653,0.04996346448545738
0,-1.698337852450611,0.26326003003190424,0.5134252500826124,-0.7443510931226063,-0.3397150035943704,1.6694501111667714,-1.0729004465052727,0.1725604986487739,-0.9441060768536031
5,0.6776635541083423,-1.0234264391887746,0.6672568479727136,-0.7224021368370208,-0.44614121884046803,0.9110982392592639,0.43699979469265526,-0.06949133006547054,0.20289724007608176
9,0.25836918824499766,1.3197606780899696,-0.435777032597203,1.2651977934687855,0.753257476700438,-1.3457569315374787,0.013576306406025163,-0.24540709092654983,0.04996346448545738
5,0.8174283427294572,1.6821196604456952,1.3242884227555003,0.4039044903362693,0.3780431922514051,-0.7208749890856926,-0.32492983395498953,-1.6292576124262326,-0.3323709744911044
1,-1.698337852450611,-1.4689417213065894,1.2100894909646815,-0.911407038185119,0.35180789267911117,-0.5406039155351078,-0.4528874815141361,0.6760246507758373,-0.25590408669579223
5,-1.1392786979661513,1.2264661060502329,-1.1171606835764154,0.09052217003651947,-1.2990359577661723,-0.645473145821746,0.5184273885939302,-1.7017558885481352,0.5087647912573313
9,0.25836918824499766,-0.41299221893674765,1.4235341153439516,0.6494076310120784,0.4131885935652328,0.9865000825232101,0.4055920084735921,1.1064076754716106,1.1969667814151421
1,-1.4188082752083813,0.05116723356423401,-0.19125521107144752,-0.9650600424387726,1.3957748133954837,-0.4886026443185928,-1.2206333668690146,-0.8198527013101213,-0.6382385256723538
8,-1.698337852450611,1.4091480835628714,0.7944878575430253,0.5425080846582081,-1.431697472584564,-0.030991457613262434,1.0988898079758764,-1.3287029613203212,0.12643035228076935
2,-0.7199843321028067,1.612675303729482,1.1093210896339525,-1.574753272593928,-0.5540524510434881,0.11114535037854475,0.469570832253165,-0.29619942250246234,1.1969667814151421
2,-0.16092517761834707,-0.8590656677069677,0.03260198150339777,-0.6711879055039878,0.03450926955004786,-0.8006102716176817,0.11943217847768269,0.19850791537392196,-1.0970398524442277
6,1.2367227085928019,-1.0304474033699709,-0.33681222802917155,0.6083549535149647,0.6478212727589554,-0.6194725102134888,0.8639130370036254,-0.6670122344568467,1.6557681081870161
8,1.6560170744561467,-1.490359172541329,1.4625106720822525,-1.2044662508130302,-1.4188273256245707,0.9656995740366047,-1.2136538588203338,-1.3225233329798258,0.8910992302338929
8,0.8174283427294572,0.18227671868389497,-0.9231078923061515,-0.9524597156822326,1.295288665977075,1.2664402592387818,1.4594977238243803,-1.682142590871995,-0.4853047500817292
5,1.6560170744561467,-1.7229040376688238,-0.8320994697100212,1.3168184869552553,-1.58861426436602,-1.6100967268880955,-0.8053526379725119,0.7006378295638331,-0.40883786228641683
2,1.6560170744561467,-0.3386823340429655,-0.4674244535445411,0.6095743399752751,1.242818066832488,0.359884764364207,-0.833270670167235,1.3354401508412201,-1.0205729646489154
9,-0.16092517761834707,-1.5151466865830425,1.2674181023504334,0.0035392692010506226,-1.6331647730736887,0.45782049182197676,1.0942368026100895,-1.3964330923931372,-0.7911723012629784
4,-0.02116038899723217,-0.3618690682513665,1.5438330338438944,-0.9914800824121627,-1.1970647933908416,0.8174959510695374,-0.5843348830976228,-0.9441545209181993,0.27936412787139414
4,-1.698337852450611,-1.6314033219773825,-0.9606933845623719,-0.5407135542507844,1.0438257946049,0.6666922645416443,1.1489096156580882,-1.675534601930624,-1.7087749548067266
1,0.8174283427294572,1.132511563377463,1.2827655703533902,0.2640815095540205,1.2512331629217137,1.3037078369439508,-0.605273407243665,1.330679028097066,-1.632308067011414
2,-0.9995139093450365,-1.0412596882090133,-0.8278030797635948,-1.183736680987755,1.674462995644568,-1.4662265431890713,0.17177848884278796,-0.19991659957458485,1.6557681081870161
2,-0.7199843321028067,-0.6291852584862365,1.654830968569925,-0.05580420520071757,-1.3282412912523107,-0.3924002925680405,-0.9437795476046796,1.4701700932738846,-0.8676391890582907
4,-1.2790434865872662,1.2535635173075599,0.35422439672447986,-0.3074042781780785,0.09489995913155443,0.9726330768654732,0.8034239672483926,-0.11871768764146204,1.1204998936198298
2,-1.1392786979661513,0.8233714895152061,-1.7028692285325173,-0.07328207779849867,-1.4618928173753174,1.1962385430964866,-1.1671238051624624,1.2511373801279855,0.43229790346201896
5,1.6560170744561467,-1.0089421900829665,-1.6086309456915557,-1.3556701718915087,-1.187164680344693,-0.8205440922506791,1.3885393919961255,1.5624923362198986,-0.17943719890047982
0,1.2367227085928019,-1.5203070952562219,-1.2136242472007055,-1.3524184746640147,-1.1247939681539565,0.29054973607552026,-0.4528874815141361,-0.5808485529365305,0.8146323424385805
3,-0.8597491207239216,0.7170530289193497,-1.0739271597717468,1.6106906238900403,-1.509413359996831,-1.111751211063162,-0.10391207908010039,0.4812891126959768,-1.5558411792161018
8,1.376487497213917,-0.412342779749987,0.9473599306916912,1.6635307038368201,1.3650844629524235,1.2118389244614411,-1.6661586306431335,0.5706549652654589,0.8910992302338929
6,-1.2790434865872662,0.8922331062043799,-0.9512910276683079,-0.24806080377631004,-1.291610872981561,0.7940953790221055,1.6549239491874403,-1.6714335758501138,1.2734336692104544
1,0.9571931313505722,-0.22261526468151785,1.6496053250221088,1.0054684774226894,0.4513040287929048,-0.9687477152177464,1.088420545902855,-0.22254948837164917,-0.7147054134676663
0,-1.2790434865872662,-0.5676956541873188,0.4890971092062223,0.5453533197322655,0.438928887485219,0.4240196655312421,-0.18999267834716235,1.2273036771874837,-0.6382385256723538
4,0.25836918824499766,-0.20207543396942781,0.6856532533602309,-1.3162433430081422,-1.0406430072616932,0.027076628578511962,1.4618242265072734,1.5434759344630105,-1.3264405158301649
8,1.096957919971687,0.8313402838608639,-0.9685378337141056,-0.6951691725567573,1.7303986343553077,-0.8413446007372849,1.4990482694335705,1.3798772964533284,1.2734336692104544
2,-1.1392786979661513,1.365372371893112,1.383250971723696,-0.6366386224618623,-0.5253421232096571,1.3574424838676824,0.11012616774610819,1.635980757337267,1.0440330058245173
6,1.5162522858350318,-1.597221757861228,0.5995705788314684,0.3380576214795126,1.4071599433985549,-1.2261540077394946,-0.9333102855316585,0.5241532620032311,-0.25590408669579223
2,-0.5802195434816918,0.051300631883676784,1.284631821336182,0.2835916929189853,1.5566516503953989,-0.11766024297412044,-0.05040251737354814,-0.9366266100306869,-0.40883786228641683
9,-1.5585730638294961,-1.6560679691459255,1.6054868983561161,1.4704611809543544,1.5591266786569367,0.28188285753943493,-0.616905920658133,0.25420181579263645,-0.25590408669579223
9,-0.8597491207239216,-0.14228490300235974,-1.2897420848145624,1.0091266368036205,0.8794839180388332,1.1165032605644971,-0.18650292432282187,-0.2819371211847963,-0.25590408669579223
6,0.5378987654872275,1.3065086081979616,-1.3909856726460024,1.2399971399557057,-0.8495708254710247,-1.2174871292034086,1.4304164402882107,-0.8467621738110059,-0.25590408669579223
6,0.3981339768661125,-0.5135218945652078,1.0720728037982366,1.3586840887592426,-1.3109160934215507,0.373751770021944,-0.7658020923633212,0.9403863422602564,-1.1735067402395403
4,0.5378987654872275,1.4704340799005344,1.2906269150251493,1.04814700353355,0.2453816774330135,-1.7158326450283423,1.177990899194258,0.44126899688633703,-1.632308067011414
6,0.9571931313505722,0.42141777965962424,0.3066705476533489,-0.5703852914516688,-0.48178162580660305,1.113036509150063,1.514170536872379,1.0005885624455597,0.8910992302338929
5,1.376487497213917,1.4763597736694638,-0.4521607591617097,-0.9772539070418756,1.150252009850998,-0.9245466346837087,1.0593392623666855,-0.8090875078487811,-0.5617716378770414
2,-1.5585730638294961,0.8612566122369416,0.5466559220523186,0.25513934217841155,0.8522586071619243,0.7611612405849798,0.09035089494151305,1.3960917985421957,-0.02650342330985502
0,-0.300689966239462,-1.410706333905656,-0.6624156501562085,0.6620079577686184,-0.7713599324064505,0.34861782226729526,0.21830854250065965,-0.9160723234936073,-0.6382385256723538
7,-1.5585730638294961,-0.966844488852513,-0.896860701946891,-0.3846320873310648,-1.670290196996746,-1.5641622706468408,1.1105223213903446,0.3464608579942595,-0.40883786228641683
6,-1.698337852450611,-0.4002912947329635,-0.026523186845041742,1.2107318649082581,-0.9069914811386868,-1.1030843325270765,-1.5940370474734329,-1.548079767407907,-1.4793742914207892
1,-1.5585730638294961,-1.1789969635157234,-0.9743322931027729,1.5984967592869372,0.23597657003917244,-0.8101438380073761,0.8185462346872007,0.13456280665965964,-0.40883786228641683
9,1.376487497213917,-0.05018038439133535,-0.042000891148193054,0.24701009910967606,-1.4554577438953207,1.335775287527468,0.09616715164874705,-1.4026829437829562,-0.10297031110516743
5,-0.5802195434816918,-0.1320027009589977,1.60592406993677,-0.1427871060361864,0.5517901762113134,-0.07172578673286621,-0.3644803795641802,-0.5910589843082126,1.1204998936198298
8,1.2367227085928019,1.5531796532580238,1.1988328507478436,1.192034605850167,0.5983207075282122,1.4285108878635862,0.9267286094417517,1.2459408744780232,-0.6382385256723538
